frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
253,1.0,[1022.4026469604978 593.6038599568357 1298.2461930155278 825.773317005437],[1113.06591796875 737.5125732421875 1213.666259765625 778.6409912109375],0.3764166533946991,AP05JEO,0.11950679998654616
255,6.0,[425.5161338558876 797.0611701677614 820.7914489235609 1075.6377729615122],[563.4968872070312 990.4652709960938 665.7052001953125 1037.9678955078125],0.6018034219741821,GX15OCJ,0.5248435726236603
255,1.0,[1023.7004807082667 593.8419347306799 1299.4687466186115 827.6970416662778],[1110.454345703125 737.1286010742188 1225.294921875 779.5186157226562],0.3500528037548065,IP05JEO,0.41512001844408236
256,8.0,[561.0350682163967 548.0185761677883 808.8812544110035 763.8008162157155],[640.3841552734375 670.8922119140625 717.8309936523438 710.1362915039062],0.2600422203540802,DH05ZZA,0.006974392159901314
258,6.0,[420.3023004662671 801.4171440901051 818.4320559191669 1074.1630253972191],[556.0579833984375 997.7898559570312 670.8478393554688 1044.53515625],0.6016023755073547,GX15OGJ,0.2500198895403387
259,6.0,[419.441233938507 802.4517109718014 818.5458787233885 1073.6914662616657],[556.0570678710938 997.7943115234375 670.847900390625 1044.5338134765625],0.6016089916229248,GX15OGJ,0.2500198895403387
260,36.0,[1120.6712124424496 812.3910831240632 1486.9840246312435 1073.7696444383164],[1256.11865234375 991.5410766601562 1365.5933837890625 1043.0521240234375],0.4934159517288208,LK13YCV,0.5728762411414873
261,6.0,[416.32697121563 806.641319297313 818.6877819723024 1074.7730755631842],[551.3958129882812 1005.172119140625 660.7159423828125 1052.1221923828125],0.6659396886825562,GX15OGJ,0.5719256638174971
261,36.0,[1121.5248853599132 814.5015948845811 1488.6114774779367 1073.5277667323412],[1255.85595703125 994.2674560546875 1365.142822265625 1045.1685791015625],0.5941786170005798,LM13VCV,0.11500971461846299
262,36.0,[1121.6051845453303 816.5603240195439 1490.0788537690955 1073.5360318786159],[1252.3426513671875 998.7595825195312 1364.5562744140625 1047.0616455078125],0.4086463749408722,LM13WCV,0.23327149441252804
263,6.0,[415.99349640845764 811.2295526933754 819.216839100589 1075.7758890797038],[545.9880981445312 1011.3728637695312 665.0181884765625 1057.39990234375],0.6723427176475525,GX15OCJ,0.4242566990760987
263,36.0,[1121.4430705963894 818.5616675871368 1490.5903519533256 1073.0621600113132],[1253.947021484375 998.1531372070312 1366.955322265625 1051.316650390625],0.5693638920783997,LM13VCV,0.36954939743253024
263,1.0,[1025.7586312856138 601.0934543911594 1302.2011873398146 838.3064661066235],[1121.0035400390625 747.3994140625 1213.862548828125 789.8950805664062],0.35590043663978577,IP05JEO,0.6074235319012353
264,6.0,[416.9604578397076 814.1601798315388 819.4127513090181 1076.4927961910028],[546.161376953125 1013.2676391601562 666.8583984375 1062.5103759765625],0.6641595959663391,GX15OCJ,0.35682482570172774
264,1.0,[1025.2352092785059 602.9592691146458 1302.152988244689 840.4547656091522],[1117.06396484375 745.7281494140625 1214.328125 790.014404296875],0.44591981172561646,AP05JEO,0.41123835904875045
265,1.0,[1024.925649242473 603.5948305856722 1302.191970143901 841.2871065664727],[1117.0740966796875 745.7318115234375 1214.4664306640625 790.0250244140625],0.4451630413532257,AP05JEO,0.41123835904875045
266,6.0,[415.49980294771103 817.3618001454412 816.126054380941 1076.9898462746771],[542.7643432617188 1014.539794921875 663.4909057617188 1060.9332275390625],0.6560450792312622,GX15OCJ,0.4728940895763111
267,36.0,[1120.7515355765518 825.7653984167705 1491.3192452738062 1074.5519437332596],[1255.8717041015625 1007.655029296875 1368.295166015625 1060.5889892578125],0.6644670963287354,LM13VCM,0.1446812557249791
268,6.0,[411.88276883790877 820.0446746071907 810.4280352410171 1078.3491871147962],[545.4288940429688 1024.2298583984375 665.3256225585938 1071.8951416015625],0.6580044627189636,GX15OCJ,0.3311190987626791
268,36.0,[1120.4036426023354 827.972752235911 1491.6167638850643 1075.8639499740214],[1257.434814453125 1007.9461669921875 1368.57763671875 1061.5616455078125],0.6171947121620178,LM13VCV,0.1974918453425856
269,6.0,[409.3029667300389 822.6140114359534 808.3000739806209 1079.36577784649],[541.1595458984375 1026.3739013671875 665.1364135742188 1076.28515625],0.6666209697723389,GX15OGJ,0.5559567424423457
270,6.0,[408.41650933353327 825.498023475995 807.5192512918413 1080.0040125898513],[540.1045532226562 1028.487548828125 662.9710693359375 1078.2080078125],0.6668422818183899,GX15OCJ,0.35865467013177066
270,36.0,[1120.978781277011 832.4374892044148 1493.5338931461647 1077.8169320890127],[1257.8046875 1016.4541625976562 1372.2847900390625 1068.14501953125],0.6368383765220642,LM13VCV,0.549273694911563
270,1.0,[1022.0506118311408 607.3511913637399 1303.102236252796 844.803465425689],[1127.460693359375 754.3965454101562 1231.439697265625 799.1856079101562],0.40375590324401855,IF05JED,0.07879832999594599
271,36.0,[1120.5810543514333 833.445572424485 1493.8671076793264 1077.8394026714554],[1259.21923828125 1016.6182250976562 1372.09423828125 1067.8670654296875],0.6483858227729797,LM13VCV,0.2813745684977525
271,1.0,[1021.4333017597562 607.8567976639035 1303.4948768509014 845.7218807803663],[1119.3497314453125 755.4700927734375 1203.2958984375 797.0582885742188],0.388452410697937,IP05JEC,0.593307138099731
272,36.0,[1121.1730330742619 834.9455971774677 1494.2423218592137 1077.660385531622],[1254.33984375 1014.6651000976562 1378.4820556640625 1072.9136962890625],0.6834828853607178,LM13WCV,0.4004983570885449
272,1.0,[1020.7135090527269 608.7322885441921 1304.7449659679783 847.2647700686842],[1114.852783203125 751.3976440429688 1221.562255859375 798.9768676757812],0.44410887360572815,AF05JEO,0.1255679079843906
273,36.0,[1121.7101816622244 836.6486075966211 1494.639093647983 1077.3518027620235],[1258.3282470703125 1022.4016723632812 1375.7291259765625 1074.50341796875],0.6538475751876831,LM13VCV,0.26583068096279827
273,1.0,[1021.1414508655939 609.9479055551762 1305.964776303661 849.0730019489599],[1123.930419921875 757.986328125 1230.7972412109375 805.135986328125],0.49977847933769226,IP05JEO,0.23908724122336567
274,1.0,[1021.9358626396158 611.2799184841388 1307.2353177515095 850.820648890588],[1125.344970703125 758.58349609375 1233.6273193359375 808.12158203125],0.6180382966995239,AP05JEO,0.23705638168900925
275,1.0,[1020.4037777178008 613.1155223048601 1307.2456417325577 852.927865425488],[1121.61376953125 760.7312622070312 1228.8739013671875 802.8916625976562],0.556991457939148,JP05JEO,0.2941999084119093
276,1.0,[1023.1879010909726 613.4680004020006 1309.7151524881997 854.1103491423062],[1119.5284423828125 762.5663452148438 1230.116455078125 803.35693359375],0.5763501524925232,AF05JED,0.14139441766581543
279,1.0,[1026.1427214077512 615.6051140626098 1312.6469634387313 857.7255944909334],[1124.5604248046875 766.5730590820312 1227.7774658203125 805.0751953125],0.48670634627342224,IF05JED,0.1475410631299358
280,1.0,[1024.8934675188518 615.6557737431554 1312.4948578140363 859.3089228206172],[1135.73779296875 770.1117553710938 1233.29931640625 807.3191528320312],0.37887507677078247,AP05JEO,0.6550479634410387
281,1.0,[1021.0353724311931 617.2435628679345 1310.4703120218 861.8547365030515],[1126.3111572265625 769.9985961914062 1229.211181640625 811.0501098632812],0.4810376763343811,AF05JED,0.246712162548081
282,8.0,[541.5653905199323 566.8376164690669 797.2510856593327 789.90513804695],[625.4881591796875 697.9508666992188 708.51513671875 737.2035522460938],0.31452271342277527,VH05ZTT,0.0435622780338226
282,1.0,[1021.263564892141 618.182784575069 1311.7479750638886 863.7372686722817],[1119.5841064453125 769.4007568359375 1218.000732421875 810.9724731445312],0.2697558104991913,AF05JEO,0.106248729993116
283,1.0,[1021.4687424293018 618.3131702301613 1312.5526744131373 864.535181763876],[1120.04931640625 769.5104370117188 1217.9444580078125 811.3566284179688],0.25902682542800903,AF05JEO,0.19041128400072413
284,1.0,[1022.1713499512203 618.7270802087114 1314.0283129107725 865.6620305292479],[1134.9561767578125 770.4424438476562 1234.4183349609375 813.1027221679688],0.3476601243019104,AF05JEO,0.15831337269464874
285,1.0,[1022.3862624170093 619.1898141475731 1314.6705484487957 866.9107579079421],[1124.67529296875 771.173828125 1225.7607421875 810.9241943359375],0.46665602922439575,AF05JEQ,0.48166149186895874
286,1.0,[1021.2321175117587 620.5271420790635 1314.7530668158834 869.1956758990158],[1120.5509033203125 769.5549926757812 1226.090576171875 812.6378784179688],0.5280741453170776,AF05JEO,0.7573629697146903
287,1.0,[1022.2935761704454 621.0790262100412 1316.317682832927 870.8510828442644],[1122.2247314453125 769.9482421875 1220.4439697265625 812.73193359375],0.456925630569458,AF05JEO,0.7430129249708635
290,1.0,[1024.3262004620608 624.799814064663 1319.6108171786157 876.4971828623056],[1134.6805419921875 777.75244140625 1235.53564453125 821.9495239257812],0.38422125577926636,AF05JEQ,0.34543090705310403
291,1.0,[1024.7803238027418 625.7947089135981 1320.875036786942 877.4999805828894],[1128.365966796875 777.2974243164062 1233.5743408203125 824.616455078125],0.4236048460006714,AP05JED,0.07528321778927599
292,8.0,[536.269797004105 576.7147429727984 792.568359172387 800.6112676108091],[617.38623046875 706.7964477539062 698.9022216796875 752.9371948242188],0.5459696054458618,WM05ZZK,0.6460480148300629
293,1.0,[1024.3533126170055 628.9888832338163 1320.7562667182056 881.3251068169723],[1127.72900390625 786.05810546875 1236.04248046875 828.0370483398438],0.5021980404853821,AP05JED,0.3086555854254568
294,1.0,[1023.9561181695581 630.5509244545191 1320.8940540291615 883.4604976003676],[1127.151123046875 784.1470336914062 1239.98876953125 830.2390747070312],0.4905073046684265,AP05JED,0.13121707429360988
295,1.0,[1023.7620838174025 631.0150191116375 1321.0419538827973 884.3553609539397],[1127.1463623046875 784.1420288085938 1239.9931640625 830.24267578125],0.48990511894226074,AP05JED,0.13121707429360988
296,1.0,[1023.9895201654572 631.9247643513932 1321.6652343945425 885.7325180376488],[1123.0986328125 786.9874877929688 1230.75 826.3438110351562],0.5096481442451477,AP05JEQ,0.5766206741167472
296,8.0,[532.2571985907098 580.1124062770492 790.8855576376197 806.1607629083522],[614.5325927734375 707.1478881835938 700.9405517578125 754.1570434570312],0.43092647194862366,MH05ZZK,0.44358021509512346
299,1.0,[1025.7481410186072 635.3381406885463 1327.1404302527537 890.5372289278624],[1135.7962646484375 794.7691040039062 1232.234619140625 831.1627807617188],0.2564071714878082,AP05JEO,0.13482867092847312
300,8.0,[530.1530674947686 584.0948628723653 791.2519820360245 811.5194871794828],[612.6361083984375 713.580322265625 695.3380737304688 756.3524780273438],0.45320290327072144,FH05ZIK,0.6158190979201636
300,1.0,[1026.367544032761 636.6611941017337 1330.1160972120724 892.4855205953842],[1132.3685302734375 792.6505737304688 1240.6007080078125 831.2005004882812],0.3435804843902588,AP05JEO,0.2818740229759119
302,1.0,[1023.8408057012647 637.8876851676272 1332.637029326514 894.7109975059676],[1134.0552978515625 791.9859619140625 1237.320556640625 833.0870971679688],0.26621013879776,AP05JED,0.1889831920120801
305,1.0,[1019.7546803802481 641.2331600660988 1329.518693521036 898.5373666895338],[1123.878662109375 791.2919311523438 1240.6441650390625 837.8192138671875],0.5041565299034119,AP05JED,0.4462039342554791
305,8.0,[526.778503642898 588.5346390387025 790.708957852161 815.7895150757687],[610.7254028320312 719.8946533203125 694.46044921875 763.0563354492188],0.32847678661346436,KM05ZZK,0.41655702535802913
308,1.0,[1020.8445524925665 643.3895024857943 1332.004988441483 902.1289689057933],[1132.4732666015625 800.5552368164062 1246.4476318359375 849.202880859375],0.3906437158584595,AP05JEO,0.7141588209485926
309,1.0,[1020.652775325102 643.6717787851157 1332.3678920517818 903.006187518738],[1131.3916015625 802.5574951171875 1226.398681640625 847.1687622070312],0.28380611538887024,AP05JED,0.27462492285587026
310,1.0,[1022.0810071225236 645.2383611278191 1335.685564876613 904.4924108081563],[1132.8201904296875 804.41455078125 1239.26123046875 847.398193359375],0.37920597195625305,AP05JEO,0.5077878193076213
311,8.0,[524.4763668205846 590.9969085303861 787.9021747047138 821.2883886297508],[607.7644653320312 726.5457153320312 694.3162231445312 769.5489501953125],0.5139968395233154,MH05ZZA,0.15416819585433406
311,1.0,[1026.277173768647 647.5177440886807 1339.0560279238123 906.9031269315624],[1140.6507568359375 808.5369873046875 1248.29296875 849.5311889648438],0.33342230319976807,AP05JEQ,0.14811137780616268
312,1.0,[1024.1617330635274 650.2756735141992 1337.7908588136772 909.3734448962169],[1140.7423095703125 807.3904418945312 1249.6365966796875 850.3052368164062],0.3806595504283905,AP05JEO,0.5512254316579361
313,1.0,[1023.7047665484938 651.207320374493 1337.632385250071 909.9601589170821],[1140.76904296875 807.3750610351562 1250.115478515625 850.254150390625],0.3797290325164795,AP05JEO,0.5512254316579361
314,1.0,[1021.2515374125719 651.4929707737284 1334.6423375141503 910.3686916692221],[1133.6375732421875 809.1693115234375 1245.8818359375 849.6438598632812],0.47770288586616516,AP05JEO,0.2090696778913937
314,8.0,[520.9667737325111 591.4487369422484 785.7256056927741 824.5895784646953],[610.711669921875 731.3115844726562 695.2027587890625 775.246826171875],0.3783840239048004,KH05ZZK,0.39281417162989174
316,1.0,[1024.153191336552 653.9122634683054 1334.3480493840334 913.5393901408222],[1141.798095703125 816.4425659179688 1248.56689453125 853.3840942382812],0.3289138376712799,AP05JEO,0.14547354876847873
317,1.0,[1023.1260264470568 654.4188319857784 1333.9113688957393 914.6506002637199],[1142.5081787109375 817.6821899414062 1241.7469482421875 851.61474609375],0.3677445650100708,AP05JEO,0.1543839053748774
318,1.0,[1025.1233620040052 655.9208564704425 1334.7024046993092 916.5311427810113],[1144.132080078125 819.5274047851562 1242.8270263671875 855.5014038085938],0.2995030879974365,IP05JEO,0.16146782300988174
319,1.0,[1026.0889488492487 656.3842098360105 1334.7833638364339 917.2710092586215],[1144.14404296875 819.530517578125 1242.7742919921875 855.489501953125],0.29905205965042114,IP05JEO,0.16146782300988174
320,1.0,[1029.4916434099719 657.387607001716 1336.1674432652235 918.358368878471],[1139.6673583984375 816.6531372070312 1243.7705078125 857.5479125976562],0.34932324290275574,AP05JEO,0.5664122768596602
321,1.0,[1033.739895278533 658.8894476286162 1337.8377913937588 920.1691202543209],[1138.802490234375 819.7420043945312 1243.7086181640625 859.7651977539062],0.5574533343315125,AP05JEO,0.31420031367890494
322,1.0,[1034.9482210341157 660.4248088818543 1337.4187291043545 922.1061904390932],[1132.932861328125 817.1971435546875 1253.3421630859375 859.5523681640625],0.5347018241882324,AP05JEQ,0.2794667149824669
324,1.0,[1027.9193166873965 662.923865758069 1335.7866878540667 926.4353752431509],[1142.3199462890625 827.2244262695312 1255.830810546875 870.9417724609375],0.2862416207790375,AP05JEQ,0.16508967671793565
325,1.0,[1026.2138801972408 663.1076771435247 1336.2786260520381 927.3822350858585],[1142.485595703125 827.1831665039062 1255.8421630859375 870.9362182617188],0.28561651706695557,AP05JEQ,0.16508967671793565
326,8.0,[513.5150278121987 603.3020393190193 783.7261231169032 839.2979424171137],[602.60888671875 742.9497680664062 690.9013671875 787.8602294921875],0.49082306027412415,KH05ZZX,0.5155773415999376
326,1.0,[1027.8196819121586 663.722281013495 1338.8274818837021 928.7262534271171],[1135.593505859375 827.171630859375 1249.4114990234375 871.2463989257812],0.3321284055709839,JP05JEO,0.22794087156919635
328,1.0,[1028.638507040585 666.1260475556013 1340.2687411510014 933.5280903877998],[1139.657958984375 831.3795776367188 1250.7799072265625 876.7227172851562],0.4737904667854309,AP05JEO,0.19326496335402787
329,1.0,[1030.4717960927399 667.1878059223777 1341.2730054652668 936.2526024651463],[1137.19677734375 833.6741333007812 1255.3045654296875 874.970458984375],0.5691848993301392,AP05JEO,0.11387380580863317
330,1.0,[1032.9079718993644 668.2437782646077 1342.2995449179098 938.7750483349898],[1137.903076171875 834.6128540039062 1256.2210693359375 874.6642456054688],0.4506147503852844,AP05JEQ,0.2589844919366305
331,8.0,[512.9108739578318 609.7442373297677 784.0984721521326 844.218826686375],[601.6166381835938 749.5812377929688 689.6264038085938 790.9330444335938],0.5023500919342041,KK05ZZK,0.5335239711976631
